Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
10.821034	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.024602850000003	1.8375	0.0	0.0	0.0	0.0	0.0	1.125
10.919364	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.179968725	1.625	0.0	0.0	0.0	0.0	0.0	1.125
11.019726	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.335085400000002	1.3875	0.0	0.0	0.0	0.0	0.0	1.125
11.12049	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.491103025	1.925	0.0	0.0	0.0	0.0	0.0	1.125
11.220977	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.658472674999998	1.7625	0.0	0.0	0.0	0.0	0.0	1.125
11.321171	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.814131475000001	1.45	0.0	0.0	0.0	0.0	0.0	1.125
11.420564	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	4.980906612499998	1.75	0.0	0.0	0.0	0.0	0.0	1.125
11.521096	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.142203099999997	1.4625	0.0	0.0	0.0	0.0	0.0	1.125
11.620713	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.299795662499997	1.4875	0.0	0.0	0.0	0.0	0.0	1.125
11.721234	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.458963024999997	1.725	0.0	0.0	0.0	0.0	0.0	1.125
11.820769	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.625957899999997	1.3	0.0	0.0	0.0	0.0	0.0	1.125
11.921179	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.785906012499998	1.975	0.0	0.0	0.0	0.0	0.0	1.125
12.021675	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	5.9498364375	1.45	0.0	0.0	0.0	0.0	0.0	1.125
12.121069	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.116413312499998	1.475	0.0	0.0	0.0	0.0	0.0	1.125
12.220441	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.2737344749999995	1.5625	0.0	0.0	0.0	0.0	0.0	1.125
12.352567	0.0	0.0	0.0	0.0	0.0	0.0	0.625	2.0	0.625	0.5	1.0	0.125	N/A	N/A	6.480054025000002	1.5875	0.0	0.0	0.0	0.0	0.0	1.125
