Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate 	 Lift Voltage 	 Lift Current
18.785018	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.006792423375862116	1.6	0.0	0.0	0.0	0.0	0.0	1.0
18.884513	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.009166340382653916	1.4625	0.0	0.0	0.0	0.0	0.0	1.0
19.000637	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.0027183452963016564	1.4625	0.0	0.0	0.0	0.0	0.0	1.0
19.085284	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	5.9736769367277256E-5	1.575	0.0	0.0	0.0	0.0	0.0	1.0
19.201899	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.001484244616912532	1.75	0.0	0.0	0.0	0.0	0.0	1.0
19.302946	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.002025305821970473	1.775	0.0	0.0	0.0	0.0	0.0	1.0
19.407491	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.0027060395013640782	1.6	0.0	0.0	0.0	0.0	0.0	1.0
19.656749	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.00643552328604955	1.4625	0.0	0.0	0.0	0.0	0.0	1.0
19.722218	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.0022502696968227215	1.775	0.0	0.0	0.0	0.0	0.0	1.0
19.832709	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.0033623626169240425	1.575	0.0	0.0	0.0	0.0	0.0	1.0
19.919411	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	0.004411631136798702	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
20.035105	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-6.538882354774076E-4	1.55	0.0	0.0	0.0	0.0	0.0	1.0
20.124739	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.0043893264683909795	1.725	0.0	0.0	0.0	0.0	0.0	1.0
20.226206	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-6.339847572982586E-5	1.8875	0.0	0.0	0.0	0.0	0.0	1.0
20.321865	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.0017174085451076605	1.75	0.0	0.0	0.0	0.0	0.0	1.0
20.421549	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	2.811185017440685E-4	1.6875	0.0	0.0	0.0	0.0	0.0	1.0
20.521465	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-4.4594633337958784E-4	1.8125	0.0	0.0	0.0	0.0	0.0	1.0
20.622236	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.005752507048672756	1.5875	0.0	0.0	0.0	0.0	0.0	1.0
20.720935	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.008011264406446237	1.7	0.0	0.0	0.0	0.0	0.0	1.0
20.821169	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.009878669160620877	1.4875	0.0	0.0	0.0	0.0	0.0	1.0
20.922095	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.01694630990170907	1.3375	0.0	0.0	0.0	0.0	0.0	1.0
21.022933	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.028258797286324418	1.35	0.0	0.0	0.0	0.0	0.0	1.0
21.135178	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.03213135162735543	1.7375	0.0	0.0	0.0	0.0	0.0	1.0
21.223022	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.02756930973276326	1.65	0.0	0.0	0.0	0.0	0.0	1.0
21.322803	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.031719474653870594	1.85	0.0	0.0	0.0	0.0	0.0	1.0
21.423037	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.03240926146491845	1.725	0.0	0.0	0.0	0.0	0.0	1.0
21.523265	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.03273951718482434	1.6375	0.0	0.0	0.0	0.0	0.0	1.0
21.642626	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.028014972148701314	1.625	0.0	0.0	0.0	0.0	0.0	1.0
21.742363	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.028814524059153704	1.3125	0.0	0.0	0.0	0.0	0.0	1.0
21.823705	0.0	0.0	0.0	0.0	0.0	0.0	0.625	1.875	0.625	0.5	0.875	0.125	N/A	N/A	-0.02614577778888171	1.575	0.0	0.0	0.0	0.0	0.0	1.0
